fight_id,event_id,date,matched_side,matched_fighter,db_opponent,bfo_opponent,bfo_opponent_url,offset_days,name_equal_norm,surname_subset,lev_distance,reason
c4ea3f6fae702459,4304992c2acc187b,2021-01-23,red,Jessica Eye,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
a4814d682954e8ab,bfe95ec546692b13,2021-02-20,red,Ketlen Vieira,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
ddbe6fd66d7f9e35,56116537d71a578c,2021-01-20,blue,Zarrukh Adashev,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
e8adfbbe0053c321,8c90c1563972e44d,2021-03-13,red,Cortney Casey,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
aeb7ff8ce6e1beac,307064d3e0f036c2,2021-01-16,red,Santiago Ponzinibbio,Li Jingliang,,,,,,,NO_HEADER_DATE_MATCH
4f6d3cdf2c77fb57,56116537d71a578c,2021-01-20,blue,Vinicius Moreira,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
86d6e09932c5b551,a1153013cb5f628f,2021-02-06,blue,Youssef Zalal,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
e1897ff433134cb8,2f13e4020cea5b38,2021-08-21,red,Trevin Jones,Saidyokub Kakhramonov,,,,,,,NO_HEADER_DATE_MATCH
4a172a5191cb8e60,d0d43cb9b14f231c,2020-12-12,red,Kevin Holland,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
08ef2ed7393efd24,bbb15f301e4a490a,2020-11-21,blue,Cynthia Calvillo,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
4d56bcd82438e632,992c82450d96f726,2020-11-28,red,Jonathan Pearce,Kai Kamaka,,,,,,,NO_HEADER_DATE_MATCH
f2fb049980631302,e49c2db95e572dc8,2020-12-19,red,Gillian Robertson,Taila Santos,,,,,,,NO_HEADER_DATE_MATCH
5ddf45e816a50fac,d0d43cb9b14f231c,2020-12-12,blue,Sam Hughes,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
a485281be8e9d2e2,bbb15f301e4a490a,2020-11-21,red,Antonina Shevchenko,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
8d4a475e48722fea,398b440e73d55b8b,2020-12-05,blue,Jamahal Hill,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
4e451881e0e47b05,56116537d71a578c,2021-01-20,blue,Jerome Rivera,Francisco Figueiredo,,,,,,,NO_HEADER_DATE_MATCH
6915d46b49999f60,ad044be25c94dcfd,2020-10-31,blue,Thiago Moises,King Green,,,,,,,NO_HEADER_DATE_MATCH
8868957c1735bcf0,992c82450d96f726,2020-11-28,blue,Malcolm Gordon,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
c597fd8bb66d54d8,4304992c2acc187b,2021-01-23,blue,Marcin Prachnio,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
e7a915f39ecf6db0,d4f364dd076bb0e2,2020-10-17,blue,Jessica Andrade,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
55c257629ecea80f,c3c38c86f5ab9b5c,2020-10-24,blue,Sam Alvey,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
0ffbf3096a13b47e,9c37681096c6f3a9,2020-09-12,blue,Angela Hill,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
ac6b2a5f24c2b8bd,805ad1801eb26abb,2020-10-03,red,Casey Kenney,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
c3b6aa47e7532a7b,bfe95ec546692b13,2021-02-20,blue,Jared Vanderaa,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
06910bddb0745856,9c37681096c6f3a9,2020-09-12,blue,Alan Patrick,King Green,,,,,,,NO_HEADER_DATE_MATCH
0ccc86f7d0e84c3e,af1e5c64b8663aa0,2020-08-22,blue,Jordan Wright,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
76b9a338597fc604,3746e21bb508391a,2020-08-01,red,Jamall Emmers,Vince Cachero,,,,,,,NO_HEADER_DATE_MATCH
5c8d9d893d163d51,7a82635ffa9b59fe,2020-08-08,red,Irwin Rivera,Ali AlQaisi,,,,,,,NO_HEADER_DATE_MATCH
5885445f39dac389,3746e21bb508391a,2020-08-01,blue,Jennifer Maia,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
2267d967d1daf08a,41dca66f9dadfc86,2020-11-07,red,Alexandr Romanov,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
26173f6491300eaa,7a82635ffa9b59fe,2020-08-08,red,Nasrat Haqparast,Alexander Munoz,,,,,,,NO_HEADER_DATE_MATCH
a3820f1eb82f2ba6,dde70a112e053a6c,2020-07-25,red,Mauricio Rua,Rogerio Nogueira,,,,,,,NO_HEADER_DATE_MATCH
0e809b7e37681783,542db012217ecb83,2020-09-05,blue,Alonzo Menifield,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
3e4b8bd71e8bceb2,bda04c573563cc2e,2020-08-15,blue,Danny Chavez,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
2461756d8acd56d2,9c37681096c6f3a9,2020-09-12,blue,Roque Martinez,Alexandr Romanov,,,,,,,NO_HEADER_DATE_MATCH
50e0bcba7551a25f,d4f364dd076bb0e2,2020-10-17,blue,John Phillips,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
ad62675e819e92fc,7a82635ffa9b59fe,2020-08-08,blue,Julija Stoliarenko,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
0a3e48cdd97267f4,af1e5c64b8663aa0,2020-08-22,red,Amanda Lemos,Mizuki,,,,,,,NO_HEADER_DATE_MATCH
c4c379b8f99fea88,ddbd0d6259ce57cc,2020-07-18,blue,Luana Carolina,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
a41384da70013373,14b9e0f2679a2205,2020-05-30,blue,Antonina Shevchenko,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
d851cbbbdfd05a49,2eab7a6c8b0ed8cc,2020-06-20,red,Clay Guida,King Green,,,,,,,NO_HEADER_DATE_MATCH
767819f321431bed,14b9e0f2679a2205,2020-05-30,red,Daniel Rodriguez,Gabe Green,,,,,,,NO_HEADER_DATE_MATCH
46c050a827ee83d6,5f8e00c27b7e7410,2020-05-13,blue,Drew Dober,Alexander Hernandez,,,,,,,NO_HEADER_DATE_MATCH
394ae51820bedd4c,5f8e00c27b7e7410,2020-05-13,red,Ben Rothwell,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
0b21755eb0897396,3746e21bb508391a,2020-08-01,red,Lando Vannata,King Green,,,,,,,NO_HEADER_DATE_MATCH
59861c3d19eb46ef,fc9a9559a05f2704,2020-02-29,red,Jordan Griffin,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
ef526567c4dcf371,53278852bcd91e11,2020-03-14,blue,Bea Malecki,Veronica Hardy,,,,,,,NO_HEADER_DATE_MATCH
e30b9829e42aa4ca,fc9a9559a05f2704,2020-02-29,red,Marcin Tybura,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
05cceae674c81b86,b26d3e3746fb4024,2020-02-08,red,Valentina Shevchenko,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
467e08195b29e857,0b5b6876c2a4723f,2020-03-07,blue,Guido Cannetti,Batgerel Danaa,,,,,,,NO_HEADER_DATE_MATCH
9d2f7d29bb9c9034,fc9a9559a05f2704,2020-02-29,red,Luis Pena,Steve Garcia,,,,,,,NO_HEADER_DATE_MATCH
b3bd27affa038e9c,74fefd43f073cd2f,2019-12-21,blue,Marc-Andre Barriault,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
f2520dd5457ab293,898337ef520fe4d3,2020-05-09,red,Carla Esparza,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
b2ca310c9d0037d3,5f8e00c27b7e7410,2020-05-13,red,Chase Sherman,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
96fe84d051847591,0c1773639c795466,2020-01-18,red,Sabina Mazo,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
ed499508be1e5532,b26d3e3746fb4024,2020-02-08,red,Alex Morono,Khaos Williams,,,,,,,NO_HEADER_DATE_MATCH
a70c43cafabc73c3,0b5b6876c2a4723f,2020-03-07,red,Rodolfo Vieira,Saparbeg Safarov,,,,,,,NO_HEADER_DATE_MATCH
f93f794247af708a,74fefd43f073cd2f,2019-12-21,red,Kyung Ho Kang,Pingyuan Liu,,,,,,,NO_HEADER_DATE_MATCH
22307b580e0c8d0d,81ca2c245b19b3c5,2019-11-16,red,Francisco Trinaldo,King Green,,,,,,,NO_HEADER_DATE_MATCH
47e49e04e32be7e9,74fefd43f073cd2f,2019-12-21,blue,Mike Rodriguez,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
15aa55a91cf848cf,74fefd43f073cd2f,2019-12-21,blue,Ryan Benoit,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
515ecc54219bcc4c,fd87b1bbfcde9d5e,2019-11-02,blue,Jennifer Maia,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
c04274c8caa505dd,81ca2c245b19b3c5,2019-11-16,red,Jan Blachowicz,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
4ea4d0a73a90bfb0,df05aa15b2d66f57,2019-10-26,red,Loma Lookboonmee,Aleksandra Albu,,,,,,,NO_HEADER_DATE_MATCH
b5365d22172e414b,b09890ba7ce1d1e2,2019-12-07,red,Aspen Ladd,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
64bee58391921b4b,0941df56f6ac954b,2019-10-12,blue,Lauren Mueller,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
f0418c2c989a5cde,8d5daf67983b65ba,2019-11-09,blue,Davey Grant,Grigory Popov,,,,,,,NO_HEADER_DATE_MATCH
8cd7ca0e7b861b3d,3cf68c1d17f66af7,2019-10-05,red,Tai Tuivasa,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
b8c21a311f3f7953,3cf68c1d17f66af7,2019-10-05,red,Megan Anderson,Zarah Fairn,,,,,,,NO_HEADER_DATE_MATCH
f61f5adf7e0a80c4,0941df56f6ac954b,2019-10-12,red,Joanna Jedrzejczyk,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
b44531903be4729a,1bf49bf829964144,2019-09-28,red,Ion Cutelaba,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
b6dad3a9bf911bfd,1bf49bf829964144,2019-09-28,red,Michal Oleksiejczuk,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
77f123712368bcbc,a79bfbc01b2264d6,2019-09-07,blue,Andrea Lee,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
8182dbc752c71137,2c104b7e59a72629,2019-08-31,blue,Anthony Hernandez,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
92b98afec5eb4e05,4834ff149dc9542a,2019-09-14,red,Misha Cirkunov,Jimmy Crute,,,,,,,NO_HEADER_DATE_MATCH
5ff390f7bbf2bec8,2c104b7e59a72629,2019-08-31,blue,Khadis Ibragimov,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
975159720cfd0103,e5d03e4d966126bd,2019-08-10,blue,Alex Da Silva,Kazula Vargas,,,,,,,NO_HEADER_DATE_MATCH
aef94727eb3897df,e5d03e4d966126bd,2019-08-10,blue,Humberto Bandenay,Eduardo Garagorri,,,,,,,NO_HEADER_DATE_MATCH
25c4013fc187762a,abcf7e55a0a9ed89,2019-07-27,red,Gavin Tucker,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
00f4b6184f6315d0,6c9383ffab2725a5,2019-07-06,red,Alejandro Perez,Song Yadong,,,,,,,NO_HEADER_DATE_MATCH
5f900e4437e079b3,2c104b7e59a72629,2019-08-31,red,Wu Yanan,Mizuki,,,,,,,NO_HEADER_DATE_MATCH
ad63c30e22e63344,2f8f3c69522db931,2019-07-13,blue,Jonathan Martinez,Pingyuan Liu,,,,,,,NO_HEADER_DATE_MATCH
fa98e2b8dceca9bb,b16a7e6a627e9789,2019-06-22,blue,Molly McCann,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
476a6245b43f3119,6b8f28da9a483049,2019-05-18,blue,Grant Dawson,Michael Trizano,,,,,,,NO_HEADER_DATE_MATCH
357cf8a9b6737625,2c104b7e59a72629,2019-08-31,red,Jessica Andrade,Zhang Weili,,,,,,,NO_HEADER_DATE_MATCH
1218cba28d4dce94,9de7c97e1c0d7927,2019-05-11,red,Raoni Barcelos,Carlos Huachin,,,,,,,NO_HEADER_DATE_MATCH
0febad4c4a3d69fc,9de7c97e1c0d7927,2019-05-11,blue,Clay Guida,BJ Penn,,,,,,,NO_HEADER_DATE_MATCH
494042bf96730bc0,e5d03e4d966126bd,2019-08-10,blue,Polyana Viana,Veronica Hardy,,,,,,,NO_HEADER_DATE_MATCH
97c76d44699f7c93,e31502e3f79d00c5,2019-06-08,blue,Angela Hill,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
f0ca713121289d24,c912f676692c353a,2019-04-27,blue,Jack Hermansson,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
1b4374c9d7e5139c,7dcf06c1967801c1,2019-04-20,red,Movsar Evloev,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
7b53967f282a0d0a,9de7c97e1c0d7927,2019-05-11,red,Jose Aldo,Alexander Volkanovski,,,,,,,NO_HEADER_DATE_MATCH
d22c19fd92426567,b0550072e5f0afa7,2019-04-13,blue,Nikita Krylov,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
e0d92694d8a2d38b,b0550072e5f0afa7,2019-04-13,red,Eryk Anders,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
55b53fdad307b708,487c170da059857d,2019-03-23,red,Maycee Barber,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
b70e72f23446520a,9649d75defe0dedb,2019-03-30,red,Karolina Kowalkiewicz,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
e939acbd9894c686,351264d11286d09a,2019-05-04,red,Walt Harris,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
44ab00737c3fb890,80eacd4da0617c57,2019-03-16,red,Marc Diakiese,Joe Duffy,,,,,,,NO_HEADER_DATE_MATCH
413a4c217ee0193f,9de7c97e1c0d7927,2019-05-11,blue,Ryan Spann,Rogerio Nogueira,,,,,,,NO_HEADER_DATE_MATCH
4e22e3cdb8757be1,6546af7ab545b90c,2019-02-23,blue,Gillian Robertson,Veronica Hardy,,,,,,,NO_HEADER_DATE_MATCH
d93b589bcec80ffe,e5d03e4d966126bd,2019-08-10,blue,Marina Rodriguez,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
a9184def876faec6,a7a79b8efbceaaac,2019-02-17,blue,Emily Whitmire,Aleksandra Albu,,,,,,,NO_HEADER_DATE_MATCH
e4862c4f20117cb8,b5882371e2a3900d,2019-02-09,blue,Sam Alvey,Jimmy Crute,,,,,,,NO_HEADER_DATE_MATCH
09b91014bd88f815,2c104b7e59a72629,2019-08-31,blue,Andre Soukhamthath,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
8e43d61ca6f2d904,b5882371e2a3900d,2019-02-09,blue,Jonathan Martinez,Wulijiburen,,,,,,,NO_HEADER_DATE_MATCH
14c505d7ad55883c,6546af7ab545b90c,2019-02-23,red,Magomed Ankalaev,Klidson Abreu,,,,,,,NO_HEADER_DATE_MATCH
fd438db3e60f062a,6546af7ab545b90c,2019-02-23,red,Dwight Grant,Carlo Pedersoli Jr.,,,,,,,NO_HEADER_DATE_MATCH
fb34734f84d0a14d,e96d8538d3f9d0ed,2019-03-09,red,Marion Reneau,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
aa71cf96ba4e5a36,b5882371e2a3900d,2019-02-09,red,Lando Vannata,Marcos Mariano,,,,,,,NO_HEADER_DATE_MATCH
8f8a6c578308d014,84283233ec42be5f,2019-02-02,blue,Rogerio Bontorin,Bibulatov Magomed,,,,,,,NO_HEADER_DATE_MATCH
a5ea53104392fa9f,c046100aea0dba9a,2018-12-29,red,Chad Mendes,Alexander Volkanovski,,,,,,,NO_HEADER_DATE_MATCH
53abea410a0541c8,84283233ec42be5f,2019-02-02,blue,Sarah Frota,Livinha Souza,,,,,,,NO_HEADER_DATE_MATCH
29f40d82bd128c65,d1d20e651e6cbc02,2018-12-01,blue,Paul Craig,Jimmy Crute,,,,,,,NO_HEADER_DATE_MATCH
1c43b38c1f4bdbe2,de25520d54eab12d,2018-11-24,red,Alistair Overeem,Sergei Pavlovich,,,,,,,NO_HEADER_DATE_MATCH
d755a29a49c9ee09,de25520d54eab12d,2018-11-24,blue,Vince Morales,Song Yadong,,,,,,,NO_HEADER_DATE_MATCH
73a299d44d2ef5cd,d1d20e651e6cbc02,2018-12-01,red,Yushin Okami,Aleksei Kunchenko,,,,,,,NO_HEADER_DATE_MATCH
d1a93a55c8063ff3,de25520d54eab12d,2018-11-24,blue,Lauren Mueller,Wu Yanan,,,,,,,NO_HEADER_DATE_MATCH
e8093d77f566fe51,de25520d54eab12d,2018-11-24,blue,Syuri Kondo,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
9e1853861f58191f,de25520d54eab12d,2018-11-24,blue,Alex Morono,Song Kenan,,,,,,,NO_HEADER_DATE_MATCH
961f434fe238f40e,aa3153a9941b4d44,2018-11-17,red,Alexandre Pantoja,Yuta Sasaki,,,,,,,NO_HEADER_DATE_MATCH
85511ab7fd9ed061,d4da8995fc91e7ef,2019-01-19,red,Henry Cejudo,TJ Dillashaw,,,,,,,NO_HEADER_DATE_MATCH
b69d3d55c84f5dd6,7a703c565ccaa18f,2018-12-15,blue,Drakkar Klose,King Green,,,,,,,NO_HEADER_DATE_MATCH
bd7a8c6c74655afc,c046100aea0dba9a,2018-12-29,blue,Ryan Hall,BJ Penn,,,,,,,NO_HEADER_DATE_MATCH
33116969380185a9,20821819c401ced8,2018-11-03,red,Adam Wieczorek,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
2c84f2cb1bb23ab8,42c96a9c4802e2e1,2018-11-10,blue,Luis Pena,Michael Trizano,,,,,,,NO_HEADER_DATE_MATCH
4e6bbc5832e55f64,c7ac79839e86ce33,2018-11-30,blue,Kevin Aguilar,Ricky Glenn,,,,,,,NO_HEADER_DATE_MATCH
1669773acd404217,852454c572675334,2018-09-22,red,Sam Alvey,Rogerio Nogueira,,,,,,,NO_HEADER_DATE_MATCH
21be9181725ab599,1ef0eae31904e534,2018-10-06,red,Lina Lansberg,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
3c5442bb62ca1505,1ef0eae31904e534,2018-10-06,blue,Dominick Reyes,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
6abf4f61a1e11d34,c7ac79839e86ce33,2018-11-30,blue,Leah Letson,Julija Stoliarenko,,,,,,,NO_HEADER_DATE_MATCH
adee1fc200ed1a12,1ef0eae31904e534,2018-10-06,blue,Felice Herrig,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
d40f865aa6be9cd0,8d49545dadf9b919,2018-09-15,red,Khalid Murtazaliev,CB Dollaway,,,,,,,NO_HEADER_DATE_MATCH
51ce499611a5df68,aa3153a9941b4d44,2018-11-17,blue,Johnny Walker,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
a409a5381f082e8f,852454c572675334,2018-09-22,red,Alex Oliveira,Carlo Pedersoli Jr.,,,,,,,NO_HEADER_DATE_MATCH
dd0a3aedba5cee87,8d49545dadf9b919,2018-09-15,blue,Thiago Alves,Aleksei Kunchenko,,,,,,,NO_HEADER_DATE_MATCH
37ff18106c6e38fc,852454c572675334,2018-09-22,blue,Alex Chambers,Livinha Souza,,,,,,,NO_HEADER_DATE_MATCH
c037cdc1de53de8e,20821819c401ced8,2018-11-03,red,Chris Weidman,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
de32c5a78aaf89e9,03b1e846b09f721d,2018-08-04,blue,Cody Garbrandt,TJ Dillashaw,,,,,,,NO_HEADER_DATE_MATCH
c4253cb471013765,322a56923b396b4d,2018-07-28,red,Alexis Davis,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
d2f6b87189908088,03b1e846b09f721d,2018-08-04,red,Polyana Viana,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
c65f4b4c0338d0c1,d1d20e651e6cbc02,2018-12-01,red,Elias Garcia,Kai Kara-France,,,,,,,NO_HEADER_DATE_MATCH
9399c772adc7bcab,d5ae8074631762fc,2018-09-08,blue,Jarred Brooks,Robert Sanchez,,,,,,,NO_HEADER_DATE_MATCH
00b1e95f6aea7027,2a74bbba57058f12,2018-12-08,blue,Jessica Eye,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
8e971c1ec4b981cc,03b1e846b09f721d,2018-08-04,red,Marlon Vera,Wulijiburen,,,,,,,NO_HEADER_DATE_MATCH
0c618cd41b88c558,852454c572675334,2018-09-22,blue,Gillian Robertson,Mayra Bueno Silva,,,,,,,NO_HEADER_DATE_MATCH
9115354413739aa8,c0342805a1948cbb,2018-08-25,blue,Kalindra Faria,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
0b2ae6c368369d1b,322a56923b396b4d,2018-07-28,red,Joanna Jedrzejczyk,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
67018331e90a9949,b45d6b73f4ca4467,2018-07-14,red,Darren Elkins,Alexander Volkanovski,,,,,,,NO_HEADER_DATE_MATCH
1d8e2e8e3bd28cad,8215e4fe24e8e81b,2018-07-06,blue,Joe Giannetti,Michael Trizano,,,,,,,NO_HEADER_DATE_MATCH
bb4755924dfafaea,ac5f67109accb482,2018-06-23,blue,Tyson Pedro,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
b125025990755616,ac5f67109accb482,2018-06-23,blue,Hector Aldana,Song Kenan,,,,,,,NO_HEADER_DATE_MATCH
26582aa0b79d2f20,ac5f67109accb482,2018-06-23,red,Jenel Lausa,Yuta Sasaki,,,,,,,NO_HEADER_DATE_MATCH
786296db3c4749f1,b45d6b73f4ca4467,2018-07-14,red,Dennis Bermudez,Ricky Glenn,,,,,,,NO_HEADER_DATE_MATCH
3e9ddcd30fdc5d85,f5990c11974d8e9c,2018-05-27,red,Brad Scott,Carlo Pedersoli Jr.,,,,,,,NO_HEADER_DATE_MATCH
68ba4aca75b02496,1ef0eae31904e534,2018-10-06,red,Ryan LaFlare,Anthony Rocco Martin,,,,,,,NO_HEADER_DATE_MATCH
9dcf8ce308eaa050,f5990c11974d8e9c,2018-05-27,blue,Nordine Taleb,Claudio Silva,,,,,,,NO_HEADER_DATE_MATCH
3dcb1a7b081afbe1,67ec58d7cf599835,2018-05-12,blue,Junior Albini,Aleksei Oleinik,,,,,,,NO_HEADER_DATE_MATCH
55bd050afe169b34,35585d970300d45a,2018-07-07,red,Gokhan Saki,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
5d8a1daadda47ace,03b1e846b09f721d,2018-08-04,red,Danielle Taylor,Zhang Weili,,,,,,,NO_HEADER_DATE_MATCH
d86e31793564cd31,67ec58d7cf599835,2018-05-12,blue,Kelvin Gastelum,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
57d05d28e3fbee4f,620be7e0712d431b,2018-04-14,blue,Cortney Casey,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
d2b5ce5548b71668,ad99fa5325519169,2018-04-21,blue,Keita Nakamura,Anthony Rocco Martin,,,,,,,NO_HEADER_DATE_MATCH
a932059e61f4c25e,de25520d54eab12d,2018-11-24,blue,Jessica Aguilar,Zhang Weili,,,,,,,NO_HEADER_DATE_MATCH
4d9d371b8db6fb91,daa89f01e1c0f42a,2018-02-24,red,Jessica Andrade,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
4335683beee93652,d181689653115b6a,2018-02-18,blue,Brian Camozzi,Geoff Neal,,,,,,,NO_HEADER_DATE_MATCH
d80b0bea0e260b95,ac5f67109accb482,2018-06-23,red,Viviane Pereira,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
2fd0c6d914b77205,eed2b71d77d95416,2018-03-17,red,Mark Godbeer,Dmitry Sosnovskiy,,,,,,,NO_HEADER_DATE_MATCH
b6e086dd8093355d,15515e797aedc137,2018-02-10,red,Tyson Pedro,Saparbeg Safarov,,,,,,,NO_HEADER_DATE_MATCH
6c2f05c47f494e15,7929be8290289a47,2018-03-03,blue,Hector Lombard,CB Dollaway,,,,,,,NO_HEADER_DATE_MATCH
3a94bf34e62ae5fd,602bb270f2bdbf02,2018-01-27,blue,Derek Brunson,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
c5c5f678558a0ba2,ac5f67109accb482,2018-06-23,red,Felipe Arantes,Song Yadong,,,,,,,NO_HEADER_DATE_MATCH
04a1c5b7993fe4d5,602bb270f2bdbf02,2018-01-27,red,Erik Koch,King Green,,,,,,,NO_HEADER_DATE_MATCH
51e684bfce8d94aa,fc1868f56d3036eb,2018-01-14,red,Jeremy Stephens,Dooho Choi,,,,,,,NO_HEADER_DATE_MATCH
